edad,ingresos_mensuales,antiguedad_meses,gasto_anual,visitas_web_mes,puntuacion_satisfaccion,region,canal_preferido,estado_civil,tipo_membresia,segmento_cliente
30,3792.41,36,8958.31,9,5.6,Centro,App_movil,Casado,Plata,Muy_bajo
24,4283.86,11,7533.4,8,8.4,Norte,Tienda,Soltero,Platino,Alto
41,2500,32,3567.16,3,8.6,Centro,App_movil,Casado,Basica,Bajo
38,2500,0,3395.02,5,6.7,Sureste,Tienda,Divorciado,Plata,Muy_bajo
33,5495.65,0,5597.73,22,8.2,Sur,Telefono,Casado,Basica,Muy_bajo
18,3037.11,0,3857.41,8,,Centro,Web,Casado,Plata,Muy_bajo
66,5069.78,17,7023.52,17,7.3,Occidente,App_movil,Casado,Basica,Muy_bajo
45,6850.66,39,9204.82,18,5.9,Centro,Web,Casado,Basica,Muy_bajo
30,2500,32,9272.01,9,6.6,Norte,Tienda,Casado,Platino,Alto
33,2500,26,3639.41,11,7.6,Centro,Telefono,Casado,Basica,Muy_bajo
48,3236.66,28,8789.18,18,9.1,Centro,Tienda,Union_libre,Oro,Alto
47,5010.03,8,4455.72,8,9.4,Sureste,Tienda,Soltero,Basica,Bajo
19,3076.89,5,7511.88,0,6.2,Sureste,Tienda,Casado,Platino,Alto
30,2500,37,3383.81,7,5.5,Sur,App_movil,Soltero,Basica,Bajo
63,3724.59,54,9235.27,20,6.5,Occidente,Telefono,Casado,,Alto
36,2784.51,28,5008.67,8,8.1,Centro,App_movil,Union_libre,Plata,Muy_bajo
18,10333.73,2,7706.3,7,4.8,Sur,Tienda,Soltero,Basica,Bajo
35,2500,57,4464.27,11,5.5,Sureste,Tienda,Casado,Basica,Alto
30,2500,21,4268.04,0,5.5,,Web,Soltero,Plata,Muy_bajo
46,3821.01,70,,131,7,Centro,Tienda,Viudo,Plata,Alto
45,3059.61,60,4032.17,5,6,Sur,Web,Casado,Basica,Bajo
38,2500,31,3444.8,8,5.8,Norte,Tienda,Casado,Plata,Muy_bajo
43,7352.66,52,14652.84,4,6.5,Occidente,,Soltero,Platino,Premium
39,2848.28,28,7596.82,9,4.3,Centro,Tienda,Casado,Platino,Alto
50,2500,15,2760.19,5,6.7,Sur,Telefono,Casado,Basica,Muy_bajo
53,2500,0,4606.03,11,8.5,Centro,App_movil,Casado,Basica,Bajo
44,2534.74,61,4243.3,14,5.3,Sur,Tienda,Soltero,Plata,Bajo
45,3341.61,57,6638.08,7,6,Centro,Web,Casado,Plata,Bajo
36,3439.25,14,8962.08,14,8,Occidente,Tienda,Casado,Oro,Alto
38,4345.4,23,6153.85,7,4.1,Sur,App_movil,Casado,Basica,Muy_bajo
47,,77,10177.39,17,7,Occidente,Tienda,Casado,Oro,Premium
29,5687.9,37,5132.44,4,8.6,Sur,Tienda,Soltero,Basica,Medio
46,2902.25,60,3896.89,18,5.4,Sur,Tienda,Union_libre,Basica,Bajo
39,7078.86,44,24186.22,10,6.4,Norte,App_movil,Casado,Platino,Premium
46,2500,24,3791.37,6,5.4,Centro,App_movil,Soltero,Basica,Muy_bajo
39,3152.16,28,8509.06,6,8,Sur,Tienda,Casado,Oro,Alto
25,2500,22,890171.61,10,7.1,Sureste,Tienda,Casado,Oro,Premium
19,4118.66,8,3957.98,9,4.4,Sureste,Tienda,Casado,Basica,Muy_bajo
32,3099.92,,4987.32,16,6.9,Centro,Web,Soltero,Plata,Muy_bajo
51,4249.17,50,5744.3,20,7.5,Centro,Telefono,Union_libre,Basica,Bajo
49,2500,8,4452.07,9,6.3,Centro,App_movil,Soltero,Plata,Muy_bajo
24,2599.28,26,3939.36,4,9.2,Centro,Tienda,Casado,Basica,Bajo
50,2500,6,3173.97,6,5.6,Sureste,Tienda,Soltero,Basica,Muy_bajo
45,3466.18,32,4756.16,11,6.1,Occidente,App_movil,Soltero,Basica,Bajo
53,3503.42,58,4535.12,9,4.9,Centro,Tienda,Divorciado,Basica,Medio
49,2500,14,3665.87,10,4.4,Occidente,Telefono,Casado,Oro,Medio
46,6303.75,15,8580.44,9,6.1,Sureste,App_movil,Soltero,Basica,Bajo
25,2500,27,,11,6.2,Occidente,App_movil,Union_libre,Plata,Muy_bajo
69,2788.55,104,5053.72,6,5.4,Sur,App_movil,Casado,Basica,Medio
58,2500,64,5061.3,10,6.6,Sureste,App_movil,Soltero,Basica,Medio
36,3484.54,13,5646.88,9,,Centro,Web,Soltero,,Bajo
42,2731.48,43,4390.54,8,5.1,Sur,Tienda,Union_libre,Basica,Bajo
58,3370.44,85,4784.35,9,8.7,Sur,Tienda,Casado,Basica,Medio
49,3445,0,3969.56,4,7.7,Sureste,App_movil,Viudo,Plata,Muy_bajo
53,2640.64,35,9663.97,12,5.4,Norte,App_movil,Casado,Oro,Alto
53,3320.79,33,6780.45,9,6.9,Sur,Web,Casado,Oro,Alto
38,4431.8,16,6099.5,16,4.5,Occidente,Tienda,Casado,Plata,Muy_bajo
44,5369.2,43,6622.09,10,5.5,Norte,,,Basica,Bajo
49,3717.39,24,6053.65,19,7,Norte,App_movil,Casado,Basica,Bajo
37,2500,22,1041905.51,10,9.5,Norte,Web,Soltero,Plata,Premium
68,3495.2,129,7924.66,7,8.4,Sureste,App_movil,Casado,Plata,Alto
60,,76,4054.33,17,5.7,Sureste,Web,Soltero,Basica,Bajo
49,2917.77,0,5860.22,14,7.3,Occidente,Tienda,Soltero,Basica,Bajo
67,7260.61,18,8750.71,23,6.6,Occidente,Telefono,Casado,Basica,Muy_bajo
25,5851.31,25,10850.51,8,5.3,Sur,App_movil,Soltero,Oro,Alto
26,8476.11,17,8856.17,2,8.6,Sur,App_movil,Soltero,Plata,Bajo
47,2500,76,3924.62,13,9,Centro,Tienda,Union_libre,Basica,Medio
32,4424.42,2,5150.58,,7.2,Occidente,Tienda,Viudo,Basica,Muy_bajo
32,5099.89,21,7529.63,7,4.7,Sureste,Tienda,Soltero,Plata,Bajo
20,,8,7736.4,15,8.1,,Web,Casado,Oro,Medio
36,3539.61,46,5452.76,,7.8,Centro,App_movil,Casado,Basica,Bajo
39,8337.89,52,12204.4,11,5.4,Centro,Telefono,,Plata,Muy_bajo
20,5518.48,0,6977.27,13,6.9,Sur,Tienda,Divorciado,Plata,Muy_bajo
47,2532.07,13,,8,7.3,Sureste,Web,Soltero,Basica,Muy_bajo
46,7699.3,83,11115.57,9,4.7,Occidente,Tienda,Casado,Plata,Alto
23,2500,6,,,6.7,Centro,Tienda,Soltero,Platino,Alto
34,4312.26,,12264.58,16,5.8,Sur,Tienda,Casado,,Alto
30,4653.75,51,7885.65,11,7.4,Centro,App_movil,Casado,Plata,Medio
48,2500,61,8286.25,13,5.7,Norte,Tienda,Union_libre,Oro,Alto
25,4219.48,18,5576.59,23,6.8,Centro,App_movil,Casado,Basica,Muy_bajo
47,4997.64,61,4806.58,1,8.6,Norte,Web,Casado,Basica,Medio
24,4139.74,0,6343.76,1,7.1,Occidente,Tienda,Casado,Oro,Bajo
28,,10,,109,6.8,Sureste,Tienda,Casado,Plata,Muy_bajo
36,9938.78,41,12122.36,6,9.4,Occidente,Web,Casado,Basica,Medio
38,2500,55,3917.62,9,6.3,Norte,Telefono,Soltero,Plata,Bajo
37,2500,52,,14,5.9,Occidente,App_movil,Soltero,Plata,Medio
46,3448.76,84,4222.97,4,6.3,Norte,Telefono,Viudo,Basica,Bajo
18,4404.62,0,4140.15,9,9.8,Centro,Tienda,Soltero,Basica,Muy_bajo
18,2827.03,4,2798.08,4,6.3,Centro,Tienda,Union_libre,Basica,Bajo
35,2509.91,38,2741.67,0,,Sureste,App_movil,Soltero,Basica,Muy_bajo
53,5856.09,87,7593.73,15,6.7,Occidente,Web,Union_libre,Basica,Medio
30,3260.45,11,4607.13,11,7.7,Centro,Tienda,Union_libre,Basica,Muy_bajo
67,4699.34,0,7443.9,5,7.9,Sureste,Web,Casado,Oro,Medio
47,3130.39,84,4129.37,3,9.8,Centro,App_movil,Soltero,Basica,Medio
44,7313.09,21,12812.09,8,5.2,Norte,App_movil,Soltero,Oro,Alto
30,2500,39,2884.49,0,5.6,Centro,Tienda,Soltero,Plata,Medio
59,2500,33,,6,5.8,Occidente,App_movil,Union_libre,Platino,Premium
44,8008.22,67,11162.25,5,7.6,Centro,Tienda,Casado,Oro,Alto
18,2500,0,4238.63,3,7.4,Norte,Tienda,Casado,Plata,Muy_bajo
57,5825.37,45,15510.81,13,6.6,Sureste,Tienda,Divorciado,Oro,Alto
40,5126.8,24,16677.57,15,6.1,Occidente,App_movil,Soltero,Platino,Premium
61,16101.38,15,35408.45,13,7.7,Centro,Tienda,Soltero,Oro,Premium
48,4467.67,81,18002.35,17,6.2,Centro,App_movil,Casado,Platino,Premium
33,6151.01,25,7565.74,7,4.6,Occidente,App_movil,Soltero,Basica,Muy_bajo
44,4496.22,18,4842.63,,7.1,Norte,Web,Casado,Basica,Muy_bajo
24,2900.43,11,7575.76,13,6.3,Occidente,Web,Casado,Oro,Alto
18,2500,0,4867.87,6,8,Centro,Web,Divorciado,Oro,Medio
21,3066.2,0,4537.19,16,5.3,Sureste,Web,Casado,Basica,Muy_bajo
21,,0,12412.88,12,6.4,Sur,App_movil,Divorciado,Oro,Medio
33,11775.42,41,20669.08,14,7.1,Occidente,Tienda,Divorciado,Plata,Alto
58,5420.42,19,10157.6,4,5.9,Occidente,Tienda,Soltero,Oro,Medio
29,3094.36,15,6363.96,18,5.2,Centro,Tienda,Union_libre,Plata,Muy_bajo
47,2500,36,3134.48,12,4.7,Occidente,Telefono,Casado,Plata,Medio
22,2500,13,8025,12,5.9,Sur,App_movil,Union_libre,Oro,Alto
43,2878.55,26,3598.55,8,4.7,Sur,Tienda,Union_libre,Basica,Muy_bajo
45,3755.43,33,6823.21,14,7.3,Centro,App_movil,Divorciado,Basica,Bajo
40,3561.28,51,7543.87,11,9,Norte,Tienda,Union_libre,Plata,Bajo
29,3154.39,29,5112.52,4,4.9,Sur,App_movil,Soltero,Basica,Muy_bajo
27,,3,3591.23,16,5.5,Sureste,Tienda,Soltero,Basica,Muy_bajo
32,10480.57,34,10770.95,7,6.9,Norte,Tienda,Union_libre,Basica,Bajo
66,3950.37,59,6576.44,20,9.6,Centro,App_movil,Casado,Basica,Medio
46,6632.85,72,14420.03,2,6.6,Occidente,App_movil,Union_libre,Platino,Premium
32,4151.09,24,3654.02,0,7.8,Norte,Tienda,Casado,Basica,Medio
43,2500,14,3118.16,17,6.6,Sur,Web,Union_libre,Basica,Muy_bajo
44,2500,41,7275.53,9,5.1,Centro,App_movil,Casado,Oro,Medio
25,2500,3,,10,5,Sur,Tienda,Casado,Basica,Muy_bajo
49,4128.9,84,9112.93,11,3.4,Sur,App_movil,Union_libre,Plata,Muy_bajo
40,2891.03,47,4136.59,16,8.1,Sureste,Web,Casado,Basica,Medio
,3439.21,25,6738.29,10,6.2,Sureste,Web,Casado,Plata,Bajo
46,2500,10,4034.87,18,6.9,Norte,Web,Soltero,Basica,Muy_bajo
44,4009.22,31,6999.77,10,6.8,Sureste,App_movil,Casado,Basica,Muy_bajo
37,4974.61,44,8481.58,15,7,Centro,Tienda,Soltero,Plata,Bajo
54,2683.79,93,3222.41,5,7.5,Sureste,Tienda,Union_libre,Basica,Medio
37,2500,3,4048.81,10,7.6,Centro,App_movil,Soltero,Basica,Muy_bajo
42,2500,10,5782.6,6,7.6,Centro,Web,Divorciado,Oro,Medio
40,3099.02,57,3455.84,12,3.1,Sur,Telefono,Casado,Plata,Bajo
36,3689.35,69,5957.84,6,8.9,Sur,Tienda,Casado,Basica,Alto
62,4706.82,48,8578.58,12,7.3,Centro,Web,Casado,Plata,Bajo
41,3849.02,51,5895.37,7,8.2,Norte,App_movil,Soltero,Basica,Bajo
59,6255.27,0,8477.9,7,5.3,Sur,Tienda,Union_libre,Plata,Muy_bajo
53,2500,90,5695.24,,8.1,Norte,App_movil,Soltero,Basica,Alto
64,2500,86,9481.4,9,8.1,Centro,Tienda,Casado,Platino,Premium
18,2970.74,0,,2,5.6,Sur,Web,Union_libre,Basica,Muy_bajo
57,4465.62,6,4487.67,7,9.7,Occidente,Tienda,Union_libre,Plata,Medio
27,2530.51,20,7228.17,20,6.8,,Tienda,Union_libre,Oro,Alto
39,2998.56,31,5337.32,17,8.4,Occidente,Tienda,Union_libre,Basica,Bajo
41,2605.45,23,4049.73,12,7.7,Occidente,Tienda,Casado,Basica,Bajo
27,2500,38,4026.24,14,7.2,Occidente,Tienda,Divorciado,Basica,Bajo
34,2500,18,3758.27,8,7.7,Sureste,Tienda,Casado,Basica,Muy_bajo
25,3862.3,24,7049.53,7,3.9,Centro,Web,,Oro,Medio
65,2500,138,7441.31,17,3.8,Sureste,Tienda,Union_libre,Oro,Premium
54,2736.98,42,5452.48,,5.5,Norte,App_movil,Union_libre,Plata,Bajo
27,2637.51,28,3659.37,10,7.8,Sureste,Web,Divorciado,Plata,Bajo
56,2500,106,5231.18,,5.4,Centro,Tienda,Union_libre,Basica,Medio
42,2500,66,7650.06,13,3.9,Centro,App_movil,Casado,Oro,Alto
32,2500,31,2676.74,11,3.8,Centro,Telefono,Divorciado,Basica,Muy_bajo
62,2500,65,4497.89,12,6.3,Occidente,Tienda,Casado,Plata,Medio
36,6864.05,39,,11,5,Occidente,Web,Casado,Basica,Alto
40,2500,5,4509.59,7,,,Tienda,Soltero,Oro,Medio
45,5768.47,50,7919.13,15,5.4,Sur,Tienda,Soltero,Basica,Medio
52,2500,72,4492.95,10,5.4,Sur,Web,Soltero,Basica,Medio
24,2500,14,6206.88,17,10,,Web,Casado,Plata,Muy_bajo
68,2500,23,2716.94,10,9.7,,Web,Soltero,Basica,Muy_bajo
37,3664.42,44,5346.36,,8.7,Centro,App_movil,Soltero,Basica,Medio
29,4130.73,33,1171716.01,16,6.4,Centro,Tienda,Casado,Oro,Premium
38,3971.27,22,4918.37,13,6.9,Centro,Web,Union_libre,Basica,Muy_bajo
44,3091.14,53,5159.95,,7.9,Norte,Tienda,Union_libre,Basica,Bajo
22,3052.96,,5379.26,9,6.6,Norte,Telefono,Casado,Plata,Medio
48,2500,4,3321.24,7,8.6,Centro,App_movil,Casado,Basica,Muy_bajo
31,3314.68,0,5659.62,9,7.2,Centro,Web,Casado,Basica,Bajo
48,3509.98,37,5304.54,6,8.6,Occidente,Tienda,Union_libre,Plata,Bajo
37,4261.18,15,8123.13,14,6.4,Sureste,Web,Casado,Plata,Bajo
42,2500,45,8552.31,9,5.8,Centro,Web,Casado,Platino,Premium
45,2500,41,4733.98,,7.5,Sur,Web,Soltero,Basica,Bajo
38,2500,0,5535.23,4,6.5,Occidente,Web,Soltero,Platino,Premium
41,3839.56,28,4140.76,,8.4,Centro,Web,Soltero,Basica,Muy_bajo
39,3160.13,34,4793.22,4,5.4,Sureste,Tienda,Divorciado,Basica,Muy_bajo
42,3549.34,16,7060.42,2,6.8,Occidente,Telefono,Soltero,Platino,Premium
52,5584.29,36,8414.08,1,4.5,Norte,Telefono,Casado,Plata,Muy_bajo
40,3134.86,31,6283.41,6,3.8,Sur,App_movil,Casado,Plata,Muy_bajo
29,2500,16,4316.59,13,5.2,,App_movil,Union_libre,Basica,Muy_bajo
18,3463.11,0,5046.78,12,7.5,Norte,App_movil,Soltero,Plata,Bajo
48,3433.53,22,4750.64,9,7.1,Centro,Tienda,Soltero,Basica,Muy_bajo
57,4899.84,86,12186.6,4,3,Centro,Web,Casado,Oro,Alto
43,2547.24,14,4279.72,11,6.6,,Web,Casado,Basica,Muy_bajo
47,2500,37,8062.78,11,3.3,Centro,App_movil,Soltero,Oro,Medio
49,4962.39,62,13192.14,13,4.7,Sur,Tienda,Soltero,Oro,Premium
34,5912.6,34,7612.81,9,7.7,Centro,Tienda,Casado,Basica,Medio
28,4146.54,0,6138.6,0,6.6,Norte,App_movil,Soltero,Plata,Muy_bajo
25,4800.17,,7261.03,17,6.9,Centro,App_movil,Casado,Plata,Muy_bajo
25,4103.45,18,3229.32,0,8.2,Norte,Web,Union_libre,Basica,Muy_bajo
26,2500,18,4690.39,16,6.1,Sur,,Casado,,Muy_bajo
29,3136.24,22,3807.72,1,7,Occidente,App_movil,Soltero,Basica,Bajo
31,3902.57,35,2871.92,5,7.5,Norte,Telefono,Divorciado,Basica,Bajo
53,2500,29,4091.37,1,4.3,Centro,Web,Casado,Plata,Muy_bajo
74,2500,165,13099.31,9,9.2,Centro,Tienda,Union_libre,Platino,Premium
28,5247.56,41,7063.03,10,7.3,Sur,App_movil,Casado,Basica,Medio
48,6819.52,27,9632.27,11,8.4,Norte,Tienda,Union_libre,Basica,Medio
,2500,19,4244.88,8,7.7,Centro,Tienda,Casado,Plata,Muy_bajo
39,2521.3,0,7245.66,10,5.7,Centro,Web,Soltero,Oro,Medio
35,2671.33,40,3847.83,2,5.8,Sur,Tienda,Casado,Plata,Muy_bajo
,7063.38,64,19860.69,4,8.1,Sureste,Web,Casado,Platino,Premium
48,3804.39,53,3670.04,6,4.7,Centro,App_movil,Casado,Basica,Muy_bajo
53,2500,46,7128.37,14,8.6,Norte,Tienda,Casado,Plata,Medio
28,2500,17,5843.24,12,3.6,Centro,Web,Divorciado,Plata,Muy_bajo
18,2500,3,3314.91,4,4.8,Sureste,Telefono,Union_libre,Oro,Muy_bajo
46,2500,68,2993.5,10,4,Centro,Tienda,Casado,Plata,Muy_bajo
33,2961.02,33,4496.69,8,7.4,Centro,Web,Casado,Basica,Bajo
42,2740.81,69,5414.88,13,6.5,Centro,Web,Soltero,Basica,Bajo
41,2500,11,4287.02,8,5.8,Centro,Tienda,Casado,Plata,Bajo
48,2500,33,4538,16,6.4,Centro,Tienda,Casado,Basica,Muy_bajo
47,4872.23,64,6514.22,12,8.6,Sureste,Web,Casado,Basica,Medio
48,2500,84,6128.41,16,8,Sur,Telefono,Casado,Plata,Alto
41,5667.81,44,10558.59,15,8.2,Centro,Tienda,Casado,Oro,Alto
27,3256.58,19,2571.69,1,8.6,Norte,App_movil,Casado,Basica,Bajo
42,3660.18,52,5169.44,13,6.4,Centro,Tienda,Soltero,Basica,Medio
36,3453.98,40,4549.79,4,5.4,Occidente,App_movil,Divorciado,Basica,Muy_bajo
33,2596.2,10,4630.23,13,8,Occidente,Web,Casado,Basica,Muy_bajo
,5779.55,6,7893.89,16,6.4,Sureste,App_movil,Casado,Basica,Muy_bajo
42,2500,29,3740.92,8,5.2,Centro,Web,Casado,Plata,Muy_bajo
44,2500,63,4913.91,5,4.5,Norte,App_movil,Casado,Basica,Medio
50,2581.92,49,5814.86,,4.4,Norte,Tienda,Soltero,Plata,Bajo
45,2610.11,58,3042.28,4,7,Occidente,Telefono,Soltero,Basica,Muy_bajo
26,3149.75,28,9539.73,0,7.9,Centro,Web,Casado,Platino,Alto
34,2500,50,4191.55,15,8.4,Centro,Tienda,Casado,Basica,Medio
31,3535.24,13,3753.85,7,4.6,Norte,App_movil,Casado,Basica,Muy_bajo
44,2500,45,,17,8.2,Sureste,Web,Casado,Plata,Medio
31,2500,24,5668.05,0,6.6,Sureste,App_movil,Soltero,Oro,Medio
61,6971.55,76,8027.34,7,6.1,Sur,Telefono,Union_libre,Basica,Alto
33,2649.47,42,2671.41,7,9.8,Occidente,Telefono,Soltero,Basica,Muy_bajo
49,2993.78,64,5447.69,4,6.1,Centro,Tienda,,Plata,Bajo
30,5813.77,31,8585.53,5,9.6,Norte,App_movil,Casado,Plata,Medio
36,2500,18,3723.87,9,,Sur,App_movil,Union_libre,Basica,Muy_bajo
21,3528.78,0,5410.22,14,7.2,Norte,App_movil,Casado,Plata,Muy_bajo
47,2500,0,3924.93,0,7.5,Sur,Tienda,Union_libre,Plata,Muy_bajo
34,5468.43,20,9030.88,9,7.3,Sur,Tienda,Casado,Plata,Bajo
69,2500,66,4450.99,12,9.2,Occidente,Tienda,Union_libre,Basica,Bajo
47,18947.17,8,36293.46,5,4.2,Centro,Tienda,Casado,Oro,Premium
49,3494.09,79,6056.44,2,6.3,Norte,App_movil,Casado,Plata,Medio
39,2500,20,3832.79,8,3.3,Norte,Web,Casado,Basica,Muy_bajo
48,3071.22,89,7188.2,19,6.3,Sur,Tienda,,Plata,Medio
53,6855.15,47,10009.07,9,6.8,Sur,Tienda,Soltero,Plata,Medio
44,12108.68,58,17258.42,9,4.2,Occidente,Tienda,Divorciado,Plata,Alto
40,2500,46,2804.58,6,7.9,Centro,Telefono,Soltero,Basica,Bajo
,2500,84,6060.42,12,5.9,Centro,Web,Casado,Basica,Medio
58,2500,99,5950.09,10,6.6,Centro,App_movil,Viudo,Basica,Medio
46,3343.07,30,4964.69,7,6.9,,App_movil,,,Muy_bajo
59,2500,118,4041.68,9,6.5,Sur,Web,Casado,Basica,Alto
24,3910.54,0,6545.85,11,6.2,Occidente,App_movil,Casado,Plata,Muy_bajo
18,3352.7,,3593.49,15,7.1,Sureste,Tienda,Soltero,Basica,Muy_bajo
50,4211.08,46,6859.71,9,6.7,Norte,Web,Casado,Basica,Medio
43,5676.95,47,10305.29,9,,Centro,Web,Casado,Basica,Medio
37,2500,58,3624.47,10,7,Sur,App_movil,Casado,Basica,Bajo
23,6053.96,6,8363.18,13,9.4,Norte,Telefono,Union_libre,Basica,Bajo
50,3647.43,38,6032.98,6,7,Norte,Web,Soltero,Oro,Medio
51,3494.72,90,6549.68,14,5.4,,Tienda,Soltero,Plata,Medio
45,2635.57,,3349.21,6,5.9,Norte,Tienda,Soltero,Basica,Muy_bajo
76,4996.06,84,7283.04,10,4.3,Occidente,Tienda,,Plata,Medio
28,2764.98,24,5633.6,12,7.4,Occidente,App_movil,Divorciado,Basica,Muy_bajo
18,3674.52,13,5383.17,9,5.1,Sureste,Tienda,Union_libre,Basica,Muy_bajo
36,3322.53,59,9643.59,13,6.8,Norte,Web,Soltero,Oro,Alto
56,4690.86,23,6711.3,7,9,Occidente,App_movil,Casado,Basica,Bajo
39,6368.25,22,11907.15,11,7.6,Occidente,Web,Union_libre,Oro,Alto
37,3984.11,54,3770.27,8,4.9,Centro,Web,Soltero,Basica,Bajo
36,5968.24,3,9635.13,10,8.5,Occidente,App_movil,Casado,Plata,Muy_bajo
47,5160,39,6213.78,0,5.1,Sur,App_movil,Casado,Basica,Muy_bajo
18,3265.62,0,4657.55,8,4.9,Centro,App_movil,Soltero,Basica,Muy_bajo
35,3565.51,52,,11,5.7,Sur,Tienda,Soltero,Plata,Medio
51,3538.78,76,4967.47,,7.5,Occidente,Tienda,Union_libre,Basica,Alto
18,5044.06,0,7452.16,5,7.1,Sureste,Web,,Plata,Medio
30,3104.78,34,4323.83,8,6.8,Centro,Web,Casado,Basica,Muy_bajo
39,2500,14,2216.98,4,7.7,Centro,Tienda,Union_libre,Basica,Muy_bajo
26,,9,7344.14,12,7.8,Sur,,Soltero,Oro,Medio
,3839.28,13,5217.29,5,7,Centro,App_movil,Casado,Basica,Muy_bajo
35,3471.64,23,4713.3,14,4.8,Centro,App_movil,Casado,,Muy_bajo
49,3169.42,96,7142.24,4,6.4,Sur,Web,Soltero,Oro,Alto
57,2500,42,7125.85,12,5.2,Occidente,Tienda,Union_libre,Oro,Alto
36,2500,49,5619.34,9,6.2,Centro,Tienda,Soltero,Oro,Alto
58,7460.97,12,7217.46,7,7.6,Centro,Web,Soltero,Basica,Muy_bajo
40,6017.29,23,9626.47,6,7.6,Sureste,Web,Soltero,Plata,Medio
58,3893,27,6554.29,18,3.6,Occidente,Tienda,Casado,Basica,Muy_bajo
45,3023.68,68,4892.34,8,3.1,Occidente,Tienda,Soltero,Plata,Bajo
18,4349.66,9,3688.11,5,2.7,Sur,Tienda,Divorciado,Basica,Muy_bajo
56,2500,78,4452.83,11,8.7,Centro,App_movil,Casado,Basica,Bajo
20,2500,1,6750.91,10,5.5,Sur,Tienda,Soltero,Oro,Bajo
40,,53,4663.38,9,4.6,Centro,App_movil,Soltero,Plata,Muy_bajo
32,4017.52,15,5158.9,6,7.5,Sureste,Tienda,Casado,Basica,Muy_bajo
54,2500,12,8738.65,11,5.6,Centro,App_movil,Soltero,Oro,Medio
35,2500,1,3451.99,9,6.4,Sur,Telefono,Union_libre,Plata,Muy_bajo
67,6736.31,21,5464.12,6,6.2,Sureste,Web,,Basica,Muy_bajo
27,3714.27,18,8374.43,6,6.3,Centro,App_movil,Casado,Oro,Medio
38,2500,39,2579.99,1,6.8,Sureste,Telefono,Soltero,Basica,Muy_bajo
39,2785.28,37,9933.7,11,6.7,Centro,App_movil,Casado,Oro,Alto
18,2500,2,4077.25,14,5.6,Centro,Web,Soltero,Basica,Muy_bajo
39,3126.36,58,7934.59,,8.1,Centro,App_movil,Casado,Basica,Alto
42,3416.64,5,4260.16,7,6.9,Centro,Web,Soltero,Basica,Muy_bajo
18,2505.29,0,4752.95,8,8.3,Sureste,Telefono,Divorciado,Oro,Medio
30,4538.72,10,4849.74,5,,Sureste,Tienda,Soltero,Basica,Muy_bajo
24,2936.26,12,9384.15,1,6.9,Sureste,Web,Soltero,Platino,Alto
41,2500,1,3393.02,14,10,Sureste,App_movil,Casado,Plata,Muy_bajo
64,,124,6006.46,8,8,Occidente,Tienda,Soltero,Plata,Medio
35,,16,5773.68,9,8,Sur,Tienda,Soltero,Oro,Medio
35,2500,13,6022.25,3,9.1,Occidente,Web,Divorciado,Platino,Premium
46,2500,69,4278.21,10,7,Centro,Tienda,Soltero,Plata,Bajo
49,5907.5,76,7030.73,11,6.5,Sur,Tienda,Casado,Basica,Alto
30,3671.59,20,3834.77,2,8.1,Sur,Telefono,Union_libre,Plata,Muy_bajo
22,2500,11,2936.51,12,7.8,Norte,Tienda,Union_libre,Basica,Muy_bajo
50,2500,90,4474.01,10,6.1,Occidente,App_movil,Union_libre,Basica,Bajo
42,2500,0,2943.86,8,9.1,Sureste,App_movil,Union_libre,Basica,Muy_bajo
35,5726.56,54,6810.92,11,7.3,Occidente,Web,Casado,Basica,Medio
52,2500,50,3757.27,2,7.1,Occidente,App_movil,Casado,Basica,Medio
32,2813.67,42,4561.38,5,7.2,Sur,Tienda,Soltero,Plata,Muy_bajo
42,2500,53,5747.36,19,9.7,Sur,Tienda,Casado,Plata,Bajo
45,2500,45,6552.13,10,7.5,Sur,App_movil,,Oro,Alto
37,5900.83,42,6670.66,0,7.9,Occidente,App_movil,Viudo,Basica,Medio
26,5329.31,,16321.68,17,6.2,Norte,Tienda,Divorciado,Platino,Premium
25,5897.06,,6826.21,15,7,Occidente,App_movil,Casado,Basica,Bajo
67,6366.98,117,7581.72,201,7.5,Norte,Tienda,Casado,Basica,Premium
29,5692.84,25,9590.94,10,6.2,Norte,Tienda,,Plata,Medio
28,2500,18,3920.38,12,7.6,Sureste,Web,Casado,Basica,Muy_bajo
44,2688.73,33,2583.47,1,3.8,Norte,App_movil,Union_libre,Basica,Muy_bajo
45,,82,5349.41,2,10,Centro,Web,Casado,Plata,Medio
36,4115.22,13,5325.13,,6.3,Sureste,Web,Soltero,Basica,Bajo
47,2500,17,4313.15,8,7.4,Centro,Web,Soltero,Plata,Muy_bajo
28,2906.44,16,5064.86,17,5.8,Centro,Tienda,Casado,Basica,Muy_bajo
58,2906.32,67,3974.78,3,6.4,Norte,App_movil,Soltero,Basica,Medio
47,2813.81,26,4733.47,,8.3,Sur,Telefono,Soltero,Plata,Muy_bajo
,2500,18,4669.66,11,7,Occidente,Tienda,Soltero,Plata,Bajo
20,2500,3,3465.36,13,8.8,Sur,Tienda,Casado,Basica,Muy_bajo
18,2500,0,3511.46,12,5.8,Norte,Web,Casado,Basica,Muy_bajo
18,2500,0,4249.99,12,6.6,Norte,Tienda,Casado,Plata,Muy_bajo
39,6134.12,47,15320.11,14,6.7,Centro,App_movil,Soltero,Oro,Medio
30,2500,34,3618.48,,5.6,Centro,Telefono,Casado,Basica,Muy_bajo
